video_id,comment_id,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
vyumcj7,cjtPgKcml,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vgIr-dG,cjtj1rRJJ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cjukDsPsp,1,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,,
vKJ2vqX,cjvLdBtVR,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz-3GxD,cjvtz2F_n,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vIiTZO1,cjx72EmlJ,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vdbLgWS,cjxdZkZpZ,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v3-vK-4,cjywU2Bef,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOU2rJb,cjza7QQto,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cjztBQ2DB,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vz0DmiM,ck0kMEWrR,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v0nP_KB,ck2mX0VyG,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vr_LT5A,ck2pWxSDz,3,0,1,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
v7lX8Ro,ck2xqs1dC,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vvyoPyo,ck4NQoc4X,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,ck4vdRBXg,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,😂   carrie nice ❤ ! is nick ? you,,,
vB0lLSM,ck5ahrgHQ,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vZNFtEb,ck6hjdmoL,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vyTFg05,ck89jnWSF,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgXp8qe,ck8V3NPcC,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJAQbN9,ckAtZPN0h,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKJ2vqX,ckCfeX0_m,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vjEBu9W,ckD-klRsx,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJOK_jc,ckF-Z0yWT,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  ? 😂 ! is what s oole chair &#,
vlbVrtw,ckGJggqxY,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
v95aInR,ckHQW2pqF,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyumcj7,ckIvuVQy2,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vnK5t9y,ckKFMmvxB,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vnK5t9y,ckKZ68F3E,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
v4Htv2Q,ckKkll7wy,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKJ2vqX,ckLIuiUrO,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vlbVrtw,ckLjSwNk5,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vOU2rJb,ckMBbsb4F,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vnK5t9y,ckMDY3T95,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vtFQ8Km,ckMshCz2-,3,0,1,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,"/   = "" > < : a href .",
vJAQbN9,ckP-Yp_Ox,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vnK5t9y,ckP5-P03f,1,0,0,0,い の で し な す が て た に,,,,
vgIr-dG,ckTtoJEhi,1,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,,
v2cabia,ckU_azFzT,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vytrCKr,ckUj0sI9T,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vMSQja0,ckUqSlltm,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,ckVvygooX,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vMSQja0,ckWCwYh7A,2,0,0,0,,い の 。 😁 で な し す ， が,,,
vdbLgWS,ckWFOKtUI,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vnK5t9y,ckWSU-Rqz,3,0,1,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,の い か な で ？ す に て 、,
vgIr-dG,ckXjCX_dP,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,"  . the , i it ? a for to",,,
vgIr-dG,ckYaSoTDG,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKJ2vqX,ckZ5JORV0,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIiTZO1,ckZZuSZmJ,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vyTFg05,ck_FD8BLF,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,cka-x9rsw,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vz-3GxD,cka7vPTyb,3,0,0,0,"  / > < = "" br : a href",い の 。 😁 で な し す ， が,,,
vyTFg05,ckaNfQqAQ,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v4wSOpe,ckeYpUTDN,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vjqfJjv,ckfkLGM_o,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vB0lLSM,ckgeiuZ3_,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vgIkaeR,ckgj1EyW8,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vZBnD1J,ckgnanJVz,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz0DmiM,ckhT7Y9Q-,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,ckhXPhW_P,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vusOhpE,ckjA4bWra,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vbzCZ0h,ckjP6vIOJ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz-3GxD,ckjp4IQQk,1,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,,
vIiTZO1,ckjs3-z6R,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vJOK_jc,ckkY9QcNB,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v4Htv2Q,ckliap3lo,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vKJ2vqX,ckoAn_bZG,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v0nP_KB,ckpQ1J9J-,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,ckqEPW3pk,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKJ2vqX,ckr3xHJs2,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,ckrI8TIru,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgmyU_t,ckreCcc7F,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
vgIr-dG,cktnGKJlh,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vnK5t9y,ckv4Dd_OD,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
v0nP_KB,ckvL-YerL,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vgIr-dG,ckwNlXWci,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOREHMM,ckxWXWZXX,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vdKeRm9,ckxdMY9yw,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vyTFg05,ckyQR8AqW,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vb-Daa_,cl0Yx6ObQ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vdKeRm9,cl0ZEd0pH,3,0,1,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,"/   = "" > < : a href .",
vz-3GxD,cl1LUshYG,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vIiTZO1,cl1f-HM8M,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vKJ2vqX,cl2nOumGk,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,cl53VkG5M,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vyTFg05,cl5ItwKd8,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vz0DmiM,cl6ef8CQY,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vvyoPyo,cl828uX1z,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,"  . the , i it ? a for to",,  does support it for ? be or would languages,
vMSQja0,cl8P8LACF,1,0,1,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
vc_of-A,cl8ZY7XW6,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vVS_NZR,clB-pb0UD,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOREHMM,clB4-CyQM,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
vRoMHNQ,clCOYh7qi,1,0,0,0,い の で し な す が て た に,,,,
vyumcj7,clFIGeaCA,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vb-Daa_,clGrDpzfe,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vVS_NZR,clH5uhW8Q,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,clIUKevtH,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vusOhpE,clIZj9Alk,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,clLcg3BLk,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
v4Htv2Q,clMi6ZU0Q,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vZNFtEb,clND0mITG,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIiTZO1,clNG9zhOq,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vIiTZO1,clRDcR2BM,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vb-Daa_,clS0wi5Uk,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vRoMHNQ,clTcESoS_,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vTOfPvS,clUs9VBM5,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v-ox8Uw,clVJ4jxnj,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vUG_xbR,clWC3ZSDg,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vytrCKr,clY6MZppd,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKJ2vqX,clZOAedEj,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
v4wSOpe,clZUg8wr_,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,clZlP_e6J,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIUVexk,clZu8-Ko2,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cl_vhO-D9,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v129LuD,cla9BBwPN,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,clapmQWAU,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v4wSOpe,clc4gC15I,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vr_LT5A,clcMARb4r,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vgIr-dG,cleCV0F5H,1,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,,
vc_of-A,clh2pp5bP,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,cljYyWnl0,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vvyoPyo,clm26Pq_J,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vIiTZO1,clnFkN611,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vgIkaeR,clpc2uojJ,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vvyoPyo,clqWwi_OJ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,clrjJaGKB,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vOqoEVw,cls83zCTA,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOU2rJb,cltg2e9l7,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJAQbN9,cltpsEKNZ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vMSQja0,clu-9l79f,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vyTFg05,cluM7ZN9W,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJAQbN9,clvEn8jhh,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vnK5t9y,clvWOCYO5,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vhLcap1,clx3rFBDP,3,0,0,0,"  / > < = "" br : a href",い の 。 😁 で な し す ， が,,,
vIiTZO1,clyf6oD0O,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
v3-vK-4,cm19QXI5A,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vKJ2vqX,cm1dol4sZ,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,cm22Xf5-Y,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v_Ur2e7,cm29RAhoa,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vdbLgWS,cm3CFD322,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vjqfJjv,cm3n4U20C,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vej5bIY,cm46Y60EX,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vc_of-A,cm4JXyu2g,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vTOfPvS,cm5m21jc0,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vlbVrtw,cm8P0pxsn,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vcU7cYQ,cmAYiXCq8,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vgIr-dG,cmArXI2Kf,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vOREHMM,cmCHm2SKy,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vZNFtEb,cmCYsNKg5,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v4wSOpe,cmCzBJIfQ,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKJ2vqX,cmDYBLInk,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhIxU0L,cmFij71i4,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz-3GxD,cmG1GtqAn,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vRoMHNQ,cmGDouSDu,3,0,1,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,の い か な で ？ す に て 、,
vz-3GxD,cmGl5FqDX,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vz-3GxD,cmIPTkhlk,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
v2cabia,cmJFOGc-u,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vlbVrtw,cmJMbhYLk,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vyTFg05,cmKKvFnZd,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,  ? ! is 🎉 so this good video .,,,
vb-Daa_,cmKbLc0aD,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vtFQ8Km,cmLEplnzW,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cmLrR9jqs,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOqoEVw,cmMK-aO8r,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vwm_9ft,cmN4OdOCc,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cmNhQuSXI,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cmPhlzGjc,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,cmQ47LNUL,3,0,0,1,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,你们 😂 。 开 账号 抖音 应该 < > br
vhIxU0L,cmQTlbn5c,3,0,0,0,"  . the , i it ? a for to",  ? ! is 🎉 so this good video .,,,
vr_LT5A,cmShUMi91,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vMULQIS,cmTiovRo6,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vUfYwzN,cmTjQwi7m,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vlbVrtw,cmUnANoyt,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vJAQbN9,cmVeS0T6J,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vOqoEVw,cmWr_vnzi,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vZNFtEb,cmXTlONuz,1,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,,
vKS-ol0,cmXjBPgg8,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cmZ1Sae0E,1,0,1,1,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,的 ？   ， 可以 。 이 吗 这个 錄音筆,， 你们 的 吃 我 喜欢 来 了 是 ❤
vz-3GxD,cmZ9YbzDm,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vusOhpE,cmZqQRKSR,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vnK5t9y,cm_Jr8X6E,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vjqfJjv,cmc7ZhCtb,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vjEBu9W,cmckC11A0,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vgIr-dG,cmdNvXv8u,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cmdmsO9Mv,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vdKeRm9,cmiheJbU-,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cmk86xcGq,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vHahKrc,cmkSRiHOi,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
v4wSOpe,cmmWI2O9M,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vnK5t9y,cmnY33WJh,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
v4Htv2Q,cmoM2AaW3,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v7lX8Ro,cmoNaR8Ys,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vlbVrtw,cmp-Fow-3,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vgIr-dG,cmpisZbhT,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz0mnPd,cmqSJ9xLF,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz0mnPd,cmr2B52vG,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vc_of-A,cmr9cw1Uc,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vgIr-dG,cmrrKlIXR,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vgIr-dG,cmtwbqF33,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cmtzAIpn1,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
v3-vK-4,cmvYUC1oH,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgXp8qe,cmvqoS4DY,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vJAQbN9,cmz0Xv76Q,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKS-ol0,cn009FgLx,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vKJ2vqX,cn0UWbtYT,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v95aInR,cn0Vvi-kx,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
v4Htv2Q,cn0YGR2Zy,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cn0gggTXr,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vc_of-A,cn1CTXM2L,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v3-vK-4,cn2ChZt50,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vMULQIS,cn2N1xH7O,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKJ2vqX,cn2hdisJN,3,0,1,0,"  / > < = "" br : a href",い の 。 😁 で な し す ， が,,"/   = "" > < : a href .",
vr_LT5A,cn4LcVP5U,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vbzCZ0h,cn7BYSwKK,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vJAQbN9,cn8RAaqIX,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cnAYd0TAH,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vMSQja0,cnC20jhXP,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v2cabia,cnCdgIvVx,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vdbLgWS,cnEbuufaR,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
